System Name|IP Type|ip_adress|ip_name
ukncsvuaa240.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa241.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa241.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa241.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa241.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa241.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa241.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa241.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa241.via.novonet|Gateway|10.16.132.1|
ukncsvuaa241.via.novonet|NTP Server|NA|
ukncsvuaa241.via.novonet|Primary IP||ukncsvuaa241.via.novonet
ukncsvuaa241.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa241.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa242.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa242.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa242.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa242.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa242.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa242.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa242.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa242.via.novonet|Gateway|10.16.132.1|
ukncsvuaa242.via.novonet|NTP Server|NA|
ukncsvuaa242.via.novonet|Primary IP||ukncsvuaa242.via.novonet
ukncsvuaa242.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa242.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa243.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa243.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa243.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa243.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa243.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa243.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa243.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa243.via.novonet|Gateway|10.16.132.1|
ukncsvuaa243.via.novonet|NTP Server|NA|
ukncsvuaa243.via.novonet|Primary IP||ukncsvuaa243.via.novonet
ukncsvuaa243.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa243.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa244.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa244.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa244.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa244.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa244.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa244.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa244.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa244.via.novonet|Gateway|10.16.132.1|
ukncsvuaa244.via.novonet|NTP Server|NA|
ukncsvuaa244.via.novonet|Primary IP||ukncsvuaa244.via.novonet
ukncsvuaa244.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa244.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa245.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa245.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa245.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa245.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa245.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa245.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa245.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa245.via.novonet|Gateway|10.16.132.1|
ukncsvuaa245.via.novonet|NTP Server|NA|
ukncsvuaa245.via.novonet|Primary IP||ukncsvuaa245.via.novonet
ukncsvuaa245.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa245.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa246.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa246.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa246.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa246.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa246.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa246.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa246.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa246.via.novonet|Gateway|10.16.132.1|
ukncsvuaa246.via.novonet|NTP Server|NA|
ukncsvuaa246.via.novonet|Primary IP||ukncsvuaa246.via.novonet
ukncsvuaa246.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa246.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa247.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa247.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa247.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa247.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa247.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa247.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa247.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa247.via.novonet|Gateway|10.16.132.1|
ukncsvuaa247.via.novonet|NTP Server|NA|
ukncsvuaa247.via.novonet|Primary IP||ukncsvuaa247.via.novonet
ukncsvuaa247.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa247.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa248.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa248.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa248.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa248.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa248.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa248.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa248.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa248.via.novonet|Gateway|10.16.132.1|
ukncsvuaa248.via.novonet|NTP Server|NA|
ukncsvuaa248.via.novonet|Primary IP||ukncsvuaa248.via.novonet
ukncsvuaa248.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa248.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa249.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa249.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa249.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa249.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa249.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa249.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa249.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa249.via.novonet|Gateway|10.16.132.1|
ukncsvuaa249.via.novonet|NTP Server|NA|
ukncsvuaa249.via.novonet|Primary IP||ukncsvuaa249.via.novonet
ukncsvuaa249.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa249.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa250.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa250.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa250.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa250.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa250.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa250.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa250.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa250.via.novonet|Gateway|10.16.132.1|
ukncsvuaa250.via.novonet|NTP Server|NA|
ukncsvuaa250.via.novonet|Primary IP||ukncsvuaa250.via.novonet
ukncsvuaa250.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa250.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa251.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa251.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa251.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa251.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa251.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa251.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa251.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa251.via.novonet|Gateway|10.16.132.1|
ukncsvuaa251.via.novonet|NTP Server|NA|
ukncsvuaa251.via.novonet|Primary IP||ukncsvuaa251.via.novonet
ukncsvuaa251.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa251.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa253.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa253.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa253.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa253.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa253.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa253.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa253.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa253.via.novonet|Gateway|10.16.132.1|
ukncsvuaa253.via.novonet|NTP Server|NA|
ukncsvuaa253.via.novonet|Primary IP||ukncsvuaa253.via.novonet
ukncsvuaa253.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa253.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa254.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa254.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa254.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa254.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa254.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa254.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa254.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa254.via.novonet|Gateway|10.16.132.1|
ukncsvuaa254.via.novonet|NTP Server|NA|
ukncsvuaa254.via.novonet|Primary IP||ukncsvuaa254.via.novonet
ukncsvuaa254.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa254.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa255.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa255.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa255.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa255.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa255.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa255.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa255.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa255.via.novonet|Gateway|10.16.132.1|
ukncsvuaa255.via.novonet|NTP Server|NA|
ukncsvuaa255.via.novonet|Primary IP||ukncsvuaa255.via.novonet
ukncsvuaa255.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa255.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa257.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa257.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa257.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa257.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa257.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa257.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa257.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa257.via.novonet|Gateway|10.16.132.1|
ukncsvuaa257.via.novonet|NTP Server|NA|
ukncsvuaa257.via.novonet|Primary IP||ukncsvuaa257.via.novonet
ukncsvuaa257.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa257.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa258.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa258.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa258.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa258.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa258.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa258.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa258.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa258.via.novonet|Gateway|10.16.132.1|
ukncsvuaa258.via.novonet|NTP Server|NA|
ukncsvuaa258.via.novonet|Primary IP||ukncsvuaa258.via.novonet
ukncsvuaa258.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa258.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa259.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa259.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa259.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa259.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa259.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa259.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa259.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa259.via.novonet|Gateway|10.16.132.1|
ukncsvuaa259.via.novonet|NTP Server|NA|
ukncsvuaa259.via.novonet|Primary IP||ukncsvuaa259.via.novonet
ukncsvuaa259.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa259.via.novonet|Secondary WINS Server|10.16.139.227|
ukncsvuaa260.via.novonet|DNS Server|10.14.100.211|
ukncsvuaa260.via.novonet|DNS Server|10.14.100.216|
ukncsvuaa260.via.novonet|DNS Server|10.14.100.58|
ukncsvuaa260.via.novonet|DNS Server|10.14.100.59|
ukncsvuaa260.via.novonet|DNS Server|fec0:0:0:ffff::1%1|
ukncsvuaa260.via.novonet|DNS Server|fec0:0:0:ffff::2%1|
ukncsvuaa260.via.novonet|DNS Server|fec0:0:0:ffff::3%1|
ukncsvuaa260.via.novonet|Gateway|10.16.132.1|
ukncsvuaa260.via.novonet|NTP Server|NA|
ukncsvuaa260.via.novonet|Primary IP||ukncsvuaa260.via.novonet
ukncsvuaa260.via.novonet|Primary WINS Server|10.14.100.215|
ukncsvuaa260.via.novonet|Secondary WINS Server|10.16.139.227|
