Full Node Name|System Group Name|System Group Type
tsts869t.via.novonet|NONHPSA|reporting
udbl001a.via.novonet|HPSA|reporting
udbl002a.via.novonet|HPSA|reporting
udbl002a.via.novonet|NONHPSA|reporting
udbl003a.via.novonet|NONHPSA|reporting
udbl004a.via.novonet|HPSA|reporting
udbl004a.via.novonet|NONHPSA|reporting
ukbisavhp001.omc.hp.com||
ukbmavdtd001.via.novonet||
ukbmdavia001.avivagroup.com|HPSA|reporting
ukbmdavia811.via.novonet|HPSA|reporting
ukcidavia801.novonet||
ukcidavia802.novonet||
ukcidavia811.via.novonet||
ukcidavia812.via.novonet||
ukcieavie001.via.novonet||
ukcieavie002.via.novonet||
ukcieavie003.via.novonet||
ukcisavia100.via1.novonet||
ukcisavia105.via1.novonet||
ukcisavia106.via1.novonet||
ukcisavia107.via1.novonet||
ukcisavia108.via1.novonet||
ukcisavia110.via1.novonet||
ukcisavia111.via.novonet||
ukcisavia120.via1.novonet||
ukcisavia121.via1.novonet||
ukcisavia125.via1.novonet||
ukcisavia140.via.novonet||
ukcisavia141.via.novonet||
ukcisavia142.via.novonet||
ukcisavia150.via.novonet||
ukcisavia151.via.novonet||
ukcisavia152.via.novonet||
ukcisavia155.via1.novonet1||
ukcisavia156.via.novonet||
ukcivavia402.via1.novonet1|NONHPSA|reporting
ukcivavia403.via1.novonet1|NONHPSA|reporting
ukggavdtd001.via.novonet||
ukggdavia001.avivagroup.com|HPSA|reporting
ukggdavia811.via.novonet|HPSA|reporting
ukglavdtd001.via.novonet||
ukgldavia001.avivagroup.com|HPSA|reporting
ukgldavia811.via.novonet|HPSA|reporting
ukhacn02 cluster.via.novonet||
ukhacn03 cluster.via.novonet||
ukhacn04 cluster.via.novonet||
ukhacn05 cluster.via.novonet||
ukhacn08 cluster.via.novonet||
ukhacn10 cluster.via.novonet||
ukhacn13 cluster.via.novonet||
ukhacn14 cluster.via.novonet||
ukhacn16 cluster.via.novonet||
ukhacn17 cluster.via.novonet||
ukhacn18 cluster.via.novonet||
ukhacn19 cluster.via.novonet||
ukhacn20 cluster.via.novonet||
ukhacn24 cluster.via.novonet||
ukhacn25 cluster.via.novonet||
ukhacn28 cluster.via.novonet||
ukhacn29 cluster.via.novonet||
ukhacn30 cluster.via.novonet||
ukhacn31 cluster.via.novonet||
ukhacn33 cluster.via.novonet||
ukhacn34 cluster.via.novonet||
ukhacn35 cluster.via.novonet||
ukhacn36 cluster.via.novonet||
ukhacn37 cluster.via.novonet||
ukhacn38 cluster.via.novonet||
ukhacn39 cluster.via.novonet||
ukhacn40 cluster.via.novonet||
ukhacn410 cluster.via.novonet||
ukhacn411 cluster.via.novonet||
ukhacn413 cluster.via.novonet||
ukhacn414 cluster.via.novonet||
ukhacn415 cluster.via.novonet||
ukhacn416 cluster.via.novonet||
ukhacn417 cluster.via.novonet||
ukhacn418 cluster.via.novonet||
ukhacn419 cluster.via.novonet||
ukhacn420 cluster.via.novonet||
ukhacn421 cluster.via.novonet||
ukhacn422 cluster.via.novonet||
ukhacn423 cluster.via.novonet||
ukhacn424 cluster.via.novonet||
ukhacn425 cluster.via.novonet||
ukhacn426 cluster.via.novonet||
ukhacn427 cluster.via.novonet||
ukhacn428 cluster.via.novonet||
ukhacn429 cluster.via.novonet||
ukhacn430 cluster.via.novonet||
ukhacn431 cluster.via.novonet||
ukhacn432 cluster.via.novonet||
ukhacn433 cluster.via.novonet||
ukhacn434 cluster.via.novonet||
ukhacn435 cluster.via.novonet||
ukhacn436 cluster.via.novonet||
ukhacn437 cluster.via.novonet||
ukhacn438 cluster.via.novonet||
ukhacn439 cluster.via.novonet||
ukhacn44 cluster.via.novonet||
ukhacn440 cluster.via.novonet||
ukhacn441 cluster.via.novonet||
ukhacn442 cluster.via.novonet||
ukhacn443 cluster.via.novonet||
ukhacn444 cluster.via.novonet||
ukhacn445 cluster.via.novonet||
ukhacn446 cluster.via.novonet||
ukhacn448 cluster.via.novonet||
ukhacn45 cluster.via.novonet||
ukhacn451 cluster.via.novonet||
ukhacn452 cluster.via.novonet||
ukhacn453 cluster.via.novonet||
ukhacn454 cluster.via.novonet||
ukhacn455 cluster.via.novonet||
ukhacn456 cluster.via.novonet||
ukhacn457 cluster.via.novonet||
ukhacn458 cluster.via.novonet||
ukhacn459 cluster.via.novonet||
ukhacn46 cluster.via.novonet||
ukhacn460 cluster.via.novonet||
ukhacn461 cluster.via.novonet||
ukhacn462 cluster.via.novonet||
ukhacn463 cluster.via.novonet||
ukhacn464 cluster.via.novonet||
ukhacn465 cluster.via.novonet||
ukhacn466 cluster.via.novonet||
ukhacn469 cluster.via.novonet||
ukhacn470 cluster.via.novonet||
ukhacn471 cluster.via.novonet||
ukhacn472 cluster.via.novonet||
ukhacn473 cluster.via.novonet||
ukhacn474 cluster.via.novonet||
ukhacn475 cluster.via.novonet||
ukhacn476 cluster.via.novonet||
ukhacn477 cluster.via.novonet||
ukhacn478 cluster.via.novonet||
ukhacn479 cluster.via.novonet||
ukhacn480 cluster.via.novonet||
ukhacn481 cluster.via.novonet||
ukhacn482 cluster.via.novonet||
ukhacn483 cluster.via.novonet||
ukhacn485 cluster.via.novonet||
ukhacn486 cluster.via.novonet||
ukhacn489 cluster.via.novonet||
ukhacn504 cluster.via.novonet||
ukhacn529 cluster.via.novonet||
ukhacn530 cluster.via.novonet||
ukhacnc01 cluster.via.novonet||
ukhacnc02 cluster.via.novonet||
ukhacnc03 cluster.via.novonet||
ukhacnc05 cluster.via.novonet||
ukhacnc06 cluster.via.novonet||
ukhacnc07 cluster.via.novonet||
ukhacnc09 cluster.via.novonet||
ukhacnc10 cluster.via.novonet||
ukhacnc11 cluster.via.novonet||
ukhacnc21 cluster.via.novonet||
ukhacnc23 cluster.via.novonet||
ukhacnc25 cluster.via.novonet||
ukhacnc26 cluster.via.novonet||
ukhacnc27 cluster.via.novonet||
ukhacnc28 cluster.via.novonet||
ukhacnc29 cluster.via.novonet||
ukhacnc30 cluster.via.novonet||
ukhacnc31 cluster.via.novonet||
ukhacnc32 cluster.via.novonet||
ukhacnc33 cluster.via.novonet||
ukhacnc34 cluster.via.novonet||
ukhacnc35 cluster.via.novonet||
ukhacnc37 cluster.via.novonet||
ukhacnc44 cluster.via.novonet||
ukhacnc45 cluster.via.novonet||
ukhacnc46 cluster.via.novonet||
ukhacnc49 cluster.via.novonet||
ukhacnc53 cluster.via.novonet||
ukhacnc57 cluster.via.novonet||
ukhacnc60 cluster.via.novonet|NONHPSA|reporting
ukhacnc65 cluster.via.novonet||
ukhacnc76 cluster.via.novonet||
ukhacnc78 cluster.via.novonet||
ukhacnc80 cluster.via.novonet||
ukhacnc83 cluster.via.novonet||
ukhacnc84 cluster.via.novonet||
ukhacnc85 cluster.via.novonet||
ukhacnc86 cluster.via.novonet||
ukhacnc89 cluster.via.novonet||
ukhacnc94 cluster.via.novonet||
ukhacnc95 cluster.via.novonet||
ukhacnw01 cluster.via.novonet||
ukhacnw02 cluster.via.novonet||
ukhacnw03 cluster.via.novonet||
ukhacnw05 cluster.via.novonet||
ukhacnw06 cluster.via.novonet||
ukhacnw07 cluster.via.novonet||
ukhacnw08 cluster.via.novonet||
ukhacnw17 cluster.via.novonet||
ukhacnw18 cluster.via.novonet||
ukhacnw20 cluster.via.novonet||
ukhacnw22 cluster.via.novonet||
ukhacnw24 cluster.via.novonet||
ukhacnw26 cluster.via.novonet||
ukhacnw27 cluster.via.novonet||
ukhacnw28 cluster.via.novonet||
ukhacnw29 cluster.via.novonet||
ukhacnw30 cluster.via.novonet||
ukhacnw31 cluster.via.novonet||
ukhacnw32 cluster.via.novonet||
ukhacnw33 cluster.via.novonet||
ukhacnw34 cluster.via.novonet||
ukhacnw35 cluster.via.novonet||
ukhacnw36 cluster.via.novonet||
ukhacnw47 cluster.via.novonet||
ukhacnw49 cluster.via.novonet||
ukhacnw50 cluster.via.novonet||
ukhacnw51 cluster.via.novonet||
ukhacnw52 cluster.via.novonet||
ukhacnw53 cluster.via.novonet||
ukhacnw54 cluster.via.novonet||
ukhacnw55 cluster.via.novonet||
ukhacnw56 cluster.via.novonet||
ukhacnw57 cluster.via.novonet||
ukhacnw59 cluster.via.novonet||
ukhacnw63 cluster.via.novonet||
ukhacnw64 cluster.via.novonet||
ukhacnw71 cluster.via.novonet||
ukhacnw72 cluster.via.novonet||
ukhacnw73 cluster.via.novonet||
ukhacnw74 cluster.via.novonet||
ukhacnw75 cluster.via.novonet||
ukhacnw76 cluster.via.novonet||
ukhacnw77 cluster.via.novonet||
ukhacnw84 cluster.via.novonet||
ukitsavia001.via.novonet|NONHPSA|reporting
ukitsavia003.via.novonet||
ukitsavia004.via.novonet|HPSA|reporting
ukitsavia005.via.novonet||
ukitsavia006.via.novonet||
ukitsavia007.via.novonet||
ukitsavia008.via.novonet||
ukitsavia010.via.novonet||
ukitsavia011.via.novonet||
ukitsavia012.via.novonet|NONHPSA|reporting
ukitsavia013.via.novonet|HPSA|reporting
ukitsavia014.via.novonet|HPSA|reporting
ukitsavia017.via.novonet||
ukitsavia018.via.novonet|HPSA|reporting
ukitsavia022.via.novonet||
ukitsavia023.via.novonet||
ukitsavia025.via.novonet||
ukitsavia026.via.novonet|HPSA|reporting
ukitsavia031.via.novonet||
ukitsavia032.via.novonet||
ukldavdtd001.via.novonet||
uklddavia001.avivagroup.com||
uklddavia811.via.novonet|HPSA|reporting
uklnavdtd001.via.novonet||
uklndavia001.avivagroup.com||
uklndavia811.via.novonet||
uklnsavia001.avivagroup.com|HPSA|reporting
uklravdtd001.via.novonet||
uklrdavia001.avivagroup.com||
uklrdavia811.via.novonet||
ukmcdavia001.avivagroup.com||
ukmcdavia811.via.novonet||
ukmndavia001.avivagroup.com|HPSA|reporting
ukmndavia813.via.novonet||
uknbsavia001.avivagroup.com||
ukncaavia005.im.root-domain.net||
ukncaavia006.im.root-domain.net||
ukncaavia007.im.root-domain.net||
ukncaavia008.im.root-domain.net||
ukncaavia601.imuat.root-uat.net||
ukncaavia602.imuat.root-uat.net||
ukncaaviv001.via.novonet||
ukncaaviv002.via.novonet||
ukncaaviv003.via.novonet||
ukncaaviv004.via.novonet||
ukncaukp001.via.novonet||
ukncaukp001vf0.via.novonet||
ukncaukv003.via.novonet||
ukncavdtd001.via.novonet||
ukncavdtd002.via.novonet||
ukncavdtd003.via.novonet||
ukncavdtd004.via.novonet||
ukncavesl003.via.novonet||
uknccavia005.im.root-domain.net||
uknccavia007.via.novonet||
uknccavia009.via.novonet||
uknccavia031 cluster.via.novonet||
uknccavia033 cluster.via.novonet||
uknccavia601.imuat.root-uat.net||
uknccavia602.imuat.root-uat.net||
uknccaviv001.via.novonet||
uknccoavin001.aviva.ssn.hp.com||
ukncd2dvia001.im.root-domain.net||
ukncdavia001.avivagroup.com|HPSA|reporting
ukncdavia002.avivagroup.com|NONHPSA|reporting
ukncdavia003.avivagroup.com|NONHPSA|reporting
ukncdavia099.avivagroup.com||
ukncdavia101.ecs.com|HPSA|reporting
ukncdavia102.ecs.com|HPSA|reporting
ukncdavia601.imuat.root-uat.net||
ukncdavia611.imuat.root-uat.net||
ukncdavia701.im.root-domain.net||
ukncdavia711.im.root-domain.net||
ukncdavia712.im.root-domain.net||
ukncdavia801.novonet|HPSA|reporting
ukncdavia802.novonet|HPSA|reporting
ukncdavia811.via.novonet|HPSA|reporting
ukncdavia812.via.novonet||
ukncdavia813.via.novonet|HPSA|reporting
ukncdavia899.via.novonet||
uknceavia004.via.novonet||
uknceavia005.via.novonet||
uknceavia012.via.novonet||
uknceavia013.via.novonet||
uknceavia014.via.novonet||
uknceavia015.via.novonet||
uknceavib001.via.novonet||
uknceavib002.via.novonet||
uknceavib003.via.novonet||
uknceavib004.via.novonet||
uknceavib005.via.novonet||
uknceavib006.via.novonet||
uknceavib007.via.novonet||
uknceavib010.via.novonet||
uknceavic001.via.novonet||
uknceavic002.via.novonet||
uknceavid001.via.novonet||
uknceavid002.via.novonet||
uknceavid003.via.novonet||
uknceavid004.via.novonet||
uknceavid005.via.novonet||
uknceavid006.via.novonet||
uknceavie001.via.novonet||
uknceavie002.via.novonet||
uknceavie003.via.novonet||
uknceavie004.via.novonet||
uknceavif001.via.novonet||
uknceavif003.via.novonet||
uknceavig001.via.novonet||
uknceavig002.im.root-domain.net||
uknceavig003.im.root-domain.net||
uknceavig004.via.novonet||
uknceavig005.via.novonet||
uknceslvia001.im.root-domain.net||
ukncfavia001.via.novonet|NONHPSA|reporting
ukncfavia002.via.novonet|NONHPSA|reporting
ukncfavia004.via.novonet|HPSA|reporting
ukncfavia005.via.novonet||
ukncfavia006.via.novonet|HPSA|reporting
ukncfavia007.via.novonet|HPSA|reporting
ukncfavia008.via.novonet||
ukncfavia009.via.novonet||
ukncfavia011.via.novonet||
ukncfavia012.via.novonet||
ukncfavia013.via.novonet||
ukncfavia014.via.novonet||
ukncfavia015.via.novonet|HPSA|reporting
ukncfavia016.via.novonet||
ukncfavia017.via.novonet||
ukncfavia020.via.novonet||
ukncfavia021.via.novonet||
ukncfavia022.via.novonet||
ukncfavia023.via.novonet||
ukncfavia030.via.novonet||
ukncfwavin001.aviva.ssn.hp.com||
ukncfwavin002.im.root-domain.net||
ukncsavhp001.via.novonet||
ukncsavhp002.via.novonet||
ukncsavhp004.via.novonet||
ukncsavhp050.via.novonet||
ukncsavhp051.via.novonet||
ukncsavhp052.via.novonet||
ukncsavhp105.via.novonet||
ukncsavhp106.via.novonet||
ukncsavhp107.via.novonet||
ukncsavhp108.via.novonet||
ukncsavhp109.via.novonet||
ukncsavhp110.via.novonet||
ukncsavhp231.via.novonet||
ukncsavhp232.via.novonet||
ukncsavhp233.via.novonet||
ukncsavhp234.via.novonet||
ukncsavhp235.via.novonet||
ukncsavhp236.via.novonet||
ukncsavhp237.via.novonet||
ukncsavhp238.via.novonet||
ukncsavhp239.via.novonet||
ukncsavhp664.via.novonet||
ukncsavhp665.via.novonet||
ukncsavhp666.via.novonet||
ukncsavhp667.via.novonet||
ukncsavhp668.via.novonet||
ukncsavia001.via.novonet|HPSA|reporting
ukncsavia001.via.novonet|NONHPSA|reporting
ukncsavia002.via.novonet|HPSA|reporting
ukncsavia002.via.novonet|NONHPSA|reporting
ukncsavia008.via.novonet|HPSA|reporting
ukncsavia009.avivagroup.com|HPSA|reporting
ukncsavia010.via.novonet|HPSA|reporting
ukncsavia011.via.novonet|NONHPSA|reporting
ukncsavia012.via.novonet||
ukncsavia013.via.novonet|HPSA|reporting
ukncsavia014.via.novonet||
ukncsavia015.via.novonet|HPSA|reporting
ukncsavia016.via.novonet||
ukncsavia020.via.novonet||
ukncsavia025.via.novonet||
ukncsavia028.via.novonet|HPSA|reporting
ukncsavia029.via.novonet|HPSA|reporting
ukncsavia030.via.novonet||
ukncsavia031.via.novonet||
ukncsavia032.via.novonet||
ukncsavia033.via.novonet||
ukncsavia034.via.novonet|HPSA|reporting
ukncsavia040.via.novonet||
ukncsavia041.via.novonet||
ukncsavia042.via.novonet|HPSA|reporting
ukncsavia043.via.novonet||
ukncsavia044.via.novonet||
ukncsavia045.via.novonet||
ukncsavia046.via.novonet||
ukncsavia047.via.novonet||
ukncsavia048.via.novonet|HPSA|reporting
ukncsavia049.via.novonet||
ukncsavia051.via.novonet|HPSA|reporting
ukncsavia052.via.novonet||
ukncsavia053.via.novonet||
ukncsavia054.via.novonet||
ukncsavia055.via.novonet|HPSA|reporting
ukncsavia056.via.novonet||
ukncsavia057.via.novonet|HPSA|reporting
ukncsavia058.via.novonet|HPSA|reporting
ukncsavia061.via.novonet||
ukncsavia062.via.novonet||
ukncsavia063.via.novonet||
ukncsavia064.via.novonet||
ukncsavia065.via.novonet|HPSA|reporting
ukncsavia066.via.novonet|HPSA|reporting
ukncsavia067.via.novonet||
ukncsavia068.via.novonet||
ukncsavia071.via.novonet||
ukncsavia073.via.novonet|HPSA|reporting
ukncsavia081.via.novonet|HPSA|reporting
ukncsavia082.via.novonet|HPSA|reporting
ukncsavia083.via.novonet||
ukncsavia084.via.novonet|HPSA|reporting
ukncsavia085.via.novonet||
ukncsavia086.via.novonet|HPSA|reporting
ukncsavia087.via.novonet||
ukncsavia091.via.novonet||
ukncsavia092.via.novonet|HPSA|reporting
ukncsavia093.via.novonet|HPSA|reporting
ukncsavia094.via.novonet|HPSA|reporting
ukncsavia097.via.novonet||
ukncsavia098.via.novonet|HPSA|reporting
ukncsavia099.via.novonet||
ukncsavia100.via.novonet||
ukncsavia102.via.novonet||
ukncsavia103.via.novonet||
ukncsavia107.via.novonet||
ukncsavia108.via.novonet||
ukncsavia109.via.novonet|HPSA|reporting
ukncsavia127.ecs.com|HPSA|reporting
ukncsavia128.ecs.com|HPSA|reporting
ukncsavia129.ecs.com|HPSA|reporting
ukncsavia130.ecs.com|HPSA|reporting
ukncsavia131.via.novonet||
ukncsavia132.via.novonet|HPSA|reporting
ukncsavia133.via.novonet|HPSA|reporting
ukncsavia134.via.novonet|HPSA|reporting
ukncsavia135.via.novonet|HPSA|reporting
ukncsavia136.via.novonet||
ukncsavia137.via.novonet|HPSA|reporting
ukncsavia138.via.novonet|HPSA|reporting
ukncsavia139.via.novonet|HPSA|reporting
ukncsavia140.via.novonet||
ukncsavia141.via.novonet||
ukncsavia142.via.novonet||
ukncsavia143.via.novonet||
ukncsavia144.via.novonet||
ukncsavia145.via.novonet||
ukncsavia146.via.novonet||
ukncsavia147.via.novonet||
ukncsavia148.via.novonet|HPSA|reporting
ukncsavia149.via.novonet||
ukncsavia150.via.novonet|HPSA|reporting
ukncsavia151.via.novonet|HPSA|reporting
ukncsavia152.via.novonet|HPSA|reporting
ukncsavia153.via.novonet||
ukncsavia154.via.novonet|HPSA|reporting
ukncsavia155.via.novonet|HPSA|reporting
ukncsavia156.via.novonet||
ukncsavia157.via.novonet||
ukncsavia158.via.novonet|HPSA|reporting
ukncsavia159.via.novonet|HPSA|reporting
ukncsavia160.via.novonet|HPSA|reporting
ukncsavia161.via.novonet|HPSA|reporting
ukncsavia162.via.novonet||
ukncsavia163.via.novonet||
ukncsavia164.via.novonet||
ukncsavia165.via.novonet|HPSA|reporting
ukncsavia166.via.novonet||
ukncsavia167.via.novonet||
ukncsavia168.via.novonet|HPSA|reporting
ukncsavia169.via.novonet||
ukncsavia170.avivagroup.com||
ukncsavia181.via.novonet||
ukncsavia182.via.novonet||
ukncsavia189.via.novonet||
ukncsavia190.via.novonet||
ukncsavia191.ecs.com|HPSA|reporting
ukncsavia192.ecs.com||
ukncsavia193.ecs.com||
ukncsavia194.ecs.com||
ukncsavia195.ecs.com||
ukncsavia201.ecs.com||
ukncsavia202.ecs.com|HPSA|reporting
ukncsavia203.ecs.com||
ukncsavia204.ecs.com||
ukncsavia205.ecs.com|HPSA|reporting
ukncsavia217.imuat.root-uat.net||
ukncsavia218.via.novonet||
ukncsavia219.via.novonet||
ukncsavia220.via.novonet||
ukncsavia234.im.root-domain.net||
ukncsavia236.imuat.root-uat.net||
ukncsavia237.imuat.root-uat.net||
ukncsavia238.imuat.root-uat.net||
ukncsavia239.via.novonet||
ukncsavia240.imuat.root-uat.net||
ukncsavia241.im.root-domain.net||
ukncsavia242.im.root-domain.net||
ukncsavia243.im.root-domain.net||
ukncsavia244.imuat.root-uat.net||
ukncsavia246.im.root-domain.net||
ukncsavia247.im.root-domain.net||
ukncsavia249.im.root-domain.net||
ukncsavia250.im.root-domain.net||
ukncsavia251.imuat.root-uat.net||
ukncsavis010.imuat.root-uat.net||
ukncsavis020.imuat.root-uat.net||
ukncsavis030.im.root-domain.net||
ukncsavis101.imuat.root-uat.net||
ukncsavis102.imuat.root-uat.net||
ukncsavis103.imuat.root-uat.net||
ukncsavis104.imuat.root-uat.net||
ukncsavis105.imuat.root-uat.net||
ukncsavis106.imuat.root-uat.net||
ukncsavis107.imuat.root-uat.net||
ukncsavis108.imuat.root-uat.net||
ukncsavis201.imuat.root-uat.net||
ukncsavis202.imuat.root-uat.net||
ukncsavis203.imuat.root-uat.net||
ukncsavis204.imuat.root-uat.net||
ukncsavis208.imuat.root-uat.net||
ukncsavis301.im.root-domain.net||
ukncsavis302.im.root-domain.net||
ukncsavis303.im.root-domain.net||
ukncsaviv001.via.novonet|NONHPSA|reporting
ukncsaviv002.via.novonet|NONHPSA|reporting
ukncsaviv003.via.novonet|NONHPSA|reporting
ukncsaviv004.via.novonet|NONHPSA|reporting
ukncsaviv005.via.novonet|NONHPSA|reporting
ukncsaviv007.via.novonet||
ukncsaviv008.via.novonet|NONHPSA|reporting
ukncsaviv009.via.novonet|NONHPSA|reporting
ukncsaviv010.via.novonet|NONHPSA|reporting
ukncsaviv011.via.novonet||
ukncsaviv012.via.novonet||
ukncsaviv013.via.novonet||
ukncsaviv014.via.novonet||
ukncsaviv015.via.novonet||
ukncsaviv016.via.novonet|NONHPSA|reporting
ukncsaviv017.via.novonet|NONHPSA|reporting
ukncsaviv018.via.novonet|NONHPSA|reporting
ukncsaviv019.via.novonet|NONHPSA|reporting
ukncsaviv020.via.novonet|NONHPSA|reporting
ukncsaviv021.via.novonet|NONHPSA|reporting
ukncsaviv022.via.novonet||
ukncsaviv023.via.novonet||
ukncsaviv024.via.novonet||
ukncsaviv025.via.novonet||
ukncsaviv026.via.novonet|NONHPSA|reporting
ukncsaviv027.via.novonet|NONHPSA|reporting
ukncsaviv028.via.novonet||
ukncsaviv031.via.novonet||
ukncsaviv032.via.novonet||
ukncsaviv033.via.novonet||
ukncsaviv034.via.novonet||
ukncsaviv035.via.novonet||
ukncsaviv041.via.novonet||
ukncsaviv042.via.novonet||
ukncsaviv043.via.novonet||
ukncsaviv044.via.novonet||
ukncsaviv045.via.novonet||
ukncsaviv051.via.novonet|NONHPSA|reporting
ukncsaviv052.via.novonet|NONHPSA|reporting
ukncsaviv053.via.novonet|NONHPSA|reporting
ukncsaviv054.via.novonet|NONHPSA|reporting
ukncsaviv055.via.novonet|NONHPSA|reporting
ukncsaviv061.via.novonet||
ukncsaviv063.via.novonet||
ukncsaviv064.via.novonet||
ukncsaviv065.via.novonet||
ukncsaviv101.via.novonet||
ukncsaviv102.via.novonet||
ukncsaviv111.via.novonet||
ukncsaviv112.via.novonet||
ukncsaviv113.via.novonet||
ukncsaviv117.via.novonet|NONHPSA|reporting
ukncsaviv118.via.novonet|NONHPSA|reporting
ukncsaviv119.via.novonet||
ukncsaviv120.via.novonet||
ukncsaviv121.via.novonet|NONHPSA|reporting
ukncsaviv123.via.novonet|NONHPSA|reporting
ukncsaviv124.via.novonet|NONHPSA|reporting
ukncsaviv125.via.novonet|NONHPSA|reporting
ukncsaviv127.via.novonet|NONHPSA|reporting
ukncsaviv128.via.novonet||
ukncsaviv129.via.novonet||
ukncsaviv146.via.novonet|NONHPSA|reporting
ukncsaviv147.via.novonet|NONHPSA|reporting
ukncsaviv148.via.novonet|NONHPSA|reporting
ukncsaviv149.via.novonet|NONHPSA|reporting
ukncsaviv150.via.novonet|NONHPSA|reporting
ukncsaviv151.via.novonet|NONHPSA|reporting
ukncsaviv152.via.novonet|NONHPSA|reporting
ukncsaviv158.via.novonet|NONHPSA|reporting
ukncsaviv159.via.novonet|NONHPSA|reporting
ukncsaviv160.via.novonet|NONHPSA|reporting
ukncsaviv161.via.novonet|NONHPSA|reporting
ukncsaviv162.via.novonet|NONHPSA|reporting
ukncsaviv163.via.novonet|NONHPSA|reporting
ukncsaviv164.via.novonet|NONHPSA|reporting
ukncsaviv165.via.novonet|NONHPSA|reporting
ukncsaviv166.via.novonet|NONHPSA|reporting
ukncsaviv167.via.novonet|NONHPSA|reporting
ukncsaviv169.via.novonet|NONHPSA|reporting
ukncsaviv170.via.novonet|NONHPSA|reporting
ukncsaviv171.via.novonet|NONHPSA|reporting
ukncsaviv172.via.novonet|NONHPSA|reporting
ukncsaviv178.via.novonet|NONHPSA|reporting
ukncsaviv182.via.novonet|NONHPSA|reporting
ukncsaviv183.via.novonet|NONHPSA|reporting
ukncsaviv184.via.novonet|NONHPSA|reporting
ukncsaviv185.via.novonet|NONHPSA|reporting
ukncsaviv186.via.novonet|NONHPSA|reporting
ukncsaviv187.via.novonet|NONHPSA|reporting
ukncsaviv188.via.novonet|NONHPSA|reporting
ukncsaviv189.via.novonet|NONHPSA|reporting
ukncsaviv190.via.novonet|NONHPSA|reporting
ukncsaviv191.via.novonet|NONHPSA|reporting
ukncsaviv194.via.novonet|NONHPSA|reporting
ukncsaviv195.via.novonet|NONHPSA|reporting
ukncsaviv198.via.novonet|NONHPSA|reporting
ukncsaviv199.via.novonet|NONHPSA|reporting
ukncsaviv201.via.novonet|NONHPSA|reporting
ukncsaviv202.via.novonet|NONHPSA|reporting
ukncsaviv203.via.novonet|NONHPSA|reporting
ukncsaviv204.via.novonet|NONHPSA|reporting
ukncsaviv207.via.novonet|NONHPSA|reporting
