Full Node Name|Inventory ID|Latest RIM Connect|Latest RIM Load|browser status
025fv1b.via.novonet||||
025fv2b.via.novonet||||
026fv1c.via.novonet||||
026fv2c.via.novonet||||
143dv1c.via.novonet||||
143dv2c.via.novonet||||
22bdv1b.via.novonet||||
22bdv2b.via.novonet||||
3590-manual ctl.via.novonet||||
3590-manual dr0.via.novonet||||
3590-manual dr1.via.novonet||||
3838143.via.novonet||||
3838421.via.novonet||||
3838422.via.novonet||||
3fbdv1b.via.novonet||||
3fbdv2b.via.novonet||||
5b4dv1c.via.novonet||||
5b4dv2c.via.novonet||||
5b5dv1b.via.novonet||||
5b5dv2b.via.novonet||||
5b6dv1b.via.novonet||||
5b6dv2b.via.novonet||||
5b7dv1c.via.novonet||||
5b7dv2c.via.novonet||||
9309 rack.via.novonet||||
appl306a.via.novonet|DRTEP4LTISXZYVMMDZGNTPPV54|2013-12-08 02:49:00|2013-12-10 03:59:00|PROD
appl307a.via.novonet|3H5PGMNPFCY52PU65FJFZBYMDM|2013-12-08 03:35:00|2013-12-10 03:59:00|
appl314a.via.novonet|4OC43542GQIRA6XBGKE2DCUMQY|2013-12-08 03:56:00|2013-12-10 03:59:00|PROD
appl315a.via.novonet|IOAVODBYIZ4JRZRWRDPIJ7SF5Y|2013-12-08 02:43:00|2013-12-10 03:59:00|
appl317a.via.novonet|MDWSVOIA33VRHPTFVKU5M3BGUQ|2013-12-08 03:22:00|2013-12-10 03:59:00|
appl318a.via.novonet|HQ45ACCAOM2372DWMVC42B5JZQ|2013-12-08 02:56:00|2013-12-10 03:59:00|PROD
appl319a.via.novonet|ECJWFIPJHCDJQWK2Z7UKMMCFC4|2013-12-08 02:28:00|2013-12-10 03:59:00|PROD
appl323a.via.novonet|7NW7DFRUSLEKC4AV5UM624NJJE|2013-12-08 03:58:00|2013-12-10 03:59:00|PROD
appl324a.via.novonet|H4LFBGUZXZSD47GLCTACMG3HLM|2013-12-08 02:36:00|2013-12-10 03:59:00|PROD
appl325a.via.novonet|Z6DAKVC4MFMD2U6APSLJIHZAVQ|2013-12-08 03:09:00|2013-12-10 03:59:00|PROD
appl326a.via.novonet|SF2RQKO5RMIXS5HYWJO3W2GIB4|2013-12-08 02:29:00|2013-12-10 03:59:00|PROD
appl327a.via.novonet|RZOOFWMXGGM4UPXTAENEADGWFE|2013-12-08 23:02:00|2013-12-10 03:59:00|PROD
appl328a.via.novonet|PQLJMBRMZXVVEM44SE46NUVNBI|2013-12-08 03:23:00|2013-12-10 03:59:00|PROD
appl331a.via.novonet|N3P5OIP4QYUJM7D7USSWMF6R6U|2013-12-08 02:08:00|2013-12-10 03:59:00|PROD
appl338a.via.novonet|33BQPCAXNA6FHUNC3PTJNI7NEU|2013-12-08 02:08:00|2013-12-10 03:59:00|PROD
appl340a.via.novonet|F24TL7NP4PN5N4JVVE47JCXANI|2013-12-08 03:15:00|2013-12-10 03:59:00|PROD
appl341a.via.novonet|PVVU3WY337XFFB3SP3HXKRZNWY|2013-12-08 02:54:00|2013-12-10 03:59:00|PROD
appl342a.via.novonet|ZOP2SNVBT6JFKNHRQ3UKBQX5EE|2013-12-08 02:37:00|2013-12-10 03:59:00|PROD
appl343a.via.novonet|XZ7YVHXWDZSSMFTTV2ZBPPCMK4|2013-12-08 03:10:00|2013-12-10 03:59:00|PROD
appl344a.via.novonet|4LATVCO72L2P6FD6PVGGM5KEEM|2013-12-08 04:01:00|2013-12-10 03:59:00|PROD
appl347a.via.novonet|4UKJXE2AE4AHLMA6SH4WQVKUG4|2013-12-08 02:53:00|2013-12-10 03:59:00|PROD
appl898a.via.novonet|Y2IYWSEE3D32SXX7T6ENSHYDWY|2013-12-08 02:07:00|2013-12-10 03:59:00|PROD
appl899a.via.novonet|2U747USAJZ6FG67XWPVHN6IARM|2013-12-08 03:29:00|2013-12-10 03:59:00|PROD
appp001a.via.novonet||||
appp035a.via.novonet|DCMWQNIFA7YWTXCDESNKCZZYUM|2013-12-08 02:41:00|2013-12-10 03:59:00|PROD
appp039a.via.novonet|O6HSEEYMOPG7DDWJXQJIBJQJKQ|2013-12-08 02:12:00|2013-12-10 03:59:00|PROD
appp040a.via.novonet|XTM7SDMX2XNCU5QAVS3MJQZUTI|2013-12-08 03:04:00|2013-12-10 03:59:00|PROD
appp042a.via.novonet|GJRYNWBCGNJ6LCSLNMXHWR55AI|2013-12-08 03:32:00|2013-12-10 03:59:00|PROD
appp043a.via.novonet|AXF75QGOHZNRZ3QIAH2RP7J3JU|2013-12-08 03:41:00|2013-12-10 03:59:00|PROD
appp044a.via.novonet|7F6RKMN5MPUSQE5725MHC3MWLM|2013-12-08 02:05:00|2013-12-10 03:59:00|PROD
appp048a.via.novonet|CUYAQCPAVFEZ34YJL2SXA4ZRH4|2013-12-08 02:10:00|2013-12-10 03:59:00|PROD
appp050a.via.novonet|3PO4OAHJOZVD2P5K73IBFTT7JE|2013-12-08 03:21:00|2013-12-10 03:59:00|PROD
appp314l.via.novonet|QMZXTYPU2E6F2E4ZR6S7V2R4EA|2013-12-08 03:51:00|2013-12-10 03:59:00|
appp315l.via.novonet|HDQZPDWVIV6RZ7Q3FPZZKCXY7E|2013-12-08 02:33:00|2013-12-10 03:59:00|
appp316l.via.novonet|4QXRJAGZ3JNEJEIWKFM6PPUIK4|2013-12-08 03:02:00|2013-12-10 03:59:00|
appp400a.ecs.com|FM6DBSXKKNZ5VDGPO3VCCMIBCY|2013-07-25 10:01:00|2013-10-08 06:06:00|
appp401a.ecs.com|D5BWNMQ5DVXNKBYRQYXLU2J24I|2013-12-08 02:59:00|2013-12-10 03:59:00|PROD
appp479l.via.novonet|YVIDI73NSKGCT7SLHGEO6FXOAY|2013-12-08 02:21:00|2013-12-10 03:59:00|
appp481l.via.novonet|NOZYKSHVK5S2AGOX55BHB7BNTM|2013-12-08 02:30:00|2013-12-10 03:59:00|
appp483l.via.novonet|EDLPXCOWMPR76E6NWLQSUHFDIE|2013-12-08 03:55:00|2013-12-10 03:59:00|
appp490l.via.novonet|K43AL34LKHB6QN526JOR2IWL7E|2013-12-08 03:45:00|2013-12-10 03:59:00|
appp491l.via.novonet|PR3CEFDDM6F4IVEW3S7FNOIKBM|2013-12-08 03:23:00|2013-12-10 03:59:00|
appp492l.via.novonet|IMCNZBD2M33G2IGKSBJM7C5OLE|2013-12-08 02:40:00|2013-12-10 03:59:00|
appp493l.via.novonet|T5L6TJDPPNFUXXRKIMKHZQ2OWQ|2013-12-08 02:27:00|2013-12-10 03:59:00|
appp494l.via.novonet|NJXS4LMREMZG4T5SBWNVSRN4JM|2013-12-08 02:31:00|2013-12-10 03:59:00|
appp495l.via.novonet|7XC7N66F6UXOXCQOJB2I2XMH2E|2013-12-08 02:35:00|2013-12-10 03:59:00|
appr001a.via.novonet|6JV36CLGOCGO3VQBFBZUVHE7XM|2013-12-01 02:26:00|2013-12-10 03:59:00|PROD
appr002a.via.novonet|ICPAVBFOG7XQ2UWV7V4OM5L37A|2013-12-08 02:18:00|2013-12-10 03:59:00|PROD
appr003a.via.novonet|K3QYEQKXLDW3GL7CKBHHFXVPS4|2013-12-08 03:20:00|2013-12-10 03:59:00|PROD
appr004a.via.novonet|UERYQVVBFWFI66BTJ6DDUH5EEU|2013-12-08 02:08:00|2013-12-10 03:59:00|PROD
apps004a.via.novonet|YYK5WGY6CDIOA6FMF6MFGTFAFY|2013-12-08 02:30:00|2013-12-10 03:59:00|PROD
apps010a.via.novonet|OO7RXZMLBCE46SBZKH7KNAPR2Q|2013-12-08 03:01:00|2013-12-10 03:59:00|PROD
appt003a.via.novonet|O2K3EH2HUWMIGMTZQOHK44YSQ4|2013-12-08 03:37:00|2013-12-10 03:59:00|PROD
appu006a.via.novonet|K5NT5B3LBO67MPWWZPNMUGVXVM|2013-12-08 02:27:00|2013-12-10 03:59:00|PROD
appu007a.via.novonet|U2667T6CO2LQ45XZCY7ZIFCBPU|2013-12-08 02:06:00|2013-12-10 03:59:00|PROD
appu008a.via.novonet|65XVLKTJOMP4LMSAVNOL65SEDQ|2013-12-08 02:52:00|2013-12-10 03:59:00|PROD
appu018a.via.novonet|PCIPCLCTKK2GX2OZWOD7UPV7ZQ|2013-12-08 03:21:00|2013-12-10 03:59:00|PROD
appu022a.via.novonet|KMMKEWZMYVZFA6TXHAPVLYR2TY|2013-12-08 02:59:00|2013-12-10 03:59:00|PROD
appu025a.via.novonet|Z2BCX4PVL7EQVHF4KNOPDWGTOQ|2013-12-08 03:36:00|2013-12-10 03:59:00|PROD
appu027a.via.novonet|O7YKSOIXTVYD26HR6BVQWNII4I|2013-12-08 03:34:00|2013-12-10 03:59:00|PROD
appu028a.via.novonet|VV3HN65OBSFCWMYPT62HABEO3M|2013-12-08 02:57:00|2013-12-10 03:59:00|PROD
appu031a.via.novonet|3E7CVBJWEU2R42GJCKOSXBZGSU|2013-12-08 03:20:00|2013-12-10 03:59:00|PROD
appu032a.via.novonet|EJ75GWHJ45RL3KSVMGUAJQZZP4|2013-12-08 03:05:00|2013-12-10 03:59:00|
appu034a.via.novonet|NJ4HB75X7VSMCMYXPZMUSDV6A4|2013-12-08 02:47:00|2013-12-10 03:59:00|PROD
appu037a.via.novonet|R23YY5CXWKU23TTDW2RWVANNLQ|2013-12-08 02:42:00|2013-12-10 03:59:00|PROD
appu150a.ecs.com|WAS6OCTUARLSVIX5UPLRXV3RT4|2013-12-08 02:51:00|2013-12-10 03:59:00|PROD
appv332a.via.novonet|OYHEYZZJO5DQ76S7Q4FVJGWRH4|2013-12-08 02:02:00|2013-12-10 03:59:00|PROD
appw500a.ecs.com|GHZAQBODZRAJRFH6VTCZ6DWUGI|2013-12-08 03:08:00|2013-12-10 03:59:00|PROD
armstrong1.via.novonet||||
armstrong2.via.novonet||||
aston cluster.via.novonet||||
austin cluster.via.novonet||||
avitp01.via.novonet||||
avits01.via.novonet||||
baker1.via.novonet||||
baker2.via.novonet||||
bauer1.via.novonet||||
bauer2.via.novonet||||
bclnu1zb.norwich-union.com||||
bclnu5ha.via.novonet||||
bclnu9aa.via.novonet||||
bddnu1sa.via.novonet|RAWNP3FF3ZAVDCWNEWLCFNYZGE|2013-12-08 02:55:00|2013-12-10 03:59:00|PROD
beaker.via.novonet||||
beaker_bunson.via.novonet||||
belgiumdev.via.novonet||||
belgiumprd.via.novonet||||
belprdha.via.novonet||||
bldl001p.via.novonet|OLDD4GI25LALP5V4AXPHFF7BRI|2013-12-08 02:16:00|2013-12-10 03:59:00|
bldl005d.via.novonet|IKRVIXQVU7PNQV3K2GWVDDJQCI|2013-12-08 02:38:00|2013-12-10 03:59:00|PROD
bldl006d.via.novonet|5LUHU64L2T2BIT7WWUMIW4EVQQ|2013-12-08 03:41:00|2013-12-10 03:59:00|PROD
bldl007d.via.novonet|4AUPJBG42XHJPO3IQW7HAM2JEE|2013-04-07 02:05:00|2013-07-07 05:45:00|
bldl0101.via.novonet|XIPSXAHKKALXK2OS64H5J2HUPU|2013-12-08 03:08:00|2013-12-10 03:59:00|PROD
bldl0102.via.novonet|272ICVS5METKKGLI4E23UNGLVU|2013-12-08 02:55:00|2013-12-10 03:59:00|PROD
bldl302a.via.novonet|4IFSYOKRHW333OFRFHHTTMEMI4|2013-12-08 02:38:00|2013-12-10 03:59:00|
bldl303a.via.novonet|TT63FUUMEQFPCJCFPHJBRHY7LA|2013-12-08 03:51:00|2013-12-10 03:59:00|PROD
bldl304a.via.novonet|UFEIFMA5WKZVTKPHYKXCHQDCC4|2013-12-08 03:12:00|2013-12-10 03:59:00|PROD
bldl365a.via.novonet|2W5PXOEN4QSNH4QOC4O25BJ5R4|2013-12-08 03:50:00|2013-12-10 03:59:00|
bldl366a.via.novonet|YQVUYU4FJOZKH4BLMS4DXOYMEE|2013-12-08 02:39:00|2013-12-10 03:59:00|
bldl369a.via.novonet|6P5JRWVCYVJQH5RUAK4TL4B2JU|2013-12-08 03:28:00|2013-12-10 03:59:00|PROD
blds001a.via.novonet|ZFWDPK7EXXAJVNAHLOOK4RIYEQ|2013-12-08 03:38:00|2013-12-10 03:59:00|PROD
blds002a.via.novonet|USTL573ZW4KYAGGS7K2XFXXJ5E|2013-12-08 02:38:00|2013-12-10 03:59:00|PROD
bmw cluster.via.novonet||||
bond1.via.novonet||||
bond2.via.novonet||||
bourne1.via.novonet||||
bourne2.via.novonet||||
bradano_volturno.via.novonet||||
brooklands.via.novonet|3QBCPGSLBIEKBX2MCSJUSFZJQ4|2013-12-08 03:08:00|2013-12-10 03:59:00|
bunsen.via.novonet||||
burns1.via.novonet||||
burns2.via.novonet||||
buscrit01.via.novonet||||
buscrit02.via.novonet||||
buscrit03.via.novonet||||
butterfly cluster.via.novonet||||
c3_data.im.root-domain.net|YUC3U2FEMGARX3QSKT6HXXQJ3Q|2013-12-08 02:40:00|2013-12-10 03:59:00|PROD
camilla.via.novonet||||
ccpocd01.via.novonet|ZRY4KD6Z2Y7D37T7FTSG4IUUYQ|2013-12-08 03:42:00|2013-12-10 03:59:00|
ccpocd02.via.novonet|QGZMPEF4VJV7XAC23T7LQL32NM|2013-12-08 03:50:00|2013-12-10 03:59:00|
cdevblb.via.novonet|T7UBUNKNEA2ZBVQMWFPODNSBNA|2013-12-08 03:14:00|2013-12-10 03:59:00|
cdevplb.via.novonet|QAE4IOMRVBJ65K4TMI72KQMSPQ|2013-12-08 02:42:00|2013-12-10 03:59:00|
cdevwcb.via.novonet|JHMZ5Y3ZGCIBPLUVJLBHQORUFQ|2013-12-08 03:32:00|2013-12-10 03:59:00|
ce5hns1.via.novonet|PXPMWVV34OST2FM5YUYB4QZYWU|2013-12-08 03:58:00|2013-12-10 03:59:00|
ce5hvn1.via.novonet||||
ce5hvn2.via.novonet||||
ce5hvs1.via.novonet||||
ce5hvs2.via.novonet||||
cfc01p.via.novonet||||
cfc02s.via.novonet||||
cfc05p.via.novonet||||
cfc06p.via.novonet||||
cfd01p.via.novonet||||
cfd02s.via.novonet||||
cfd05p.via.novonet||||
cfd06p.via.novonet||||
cfe01p.via.novonet||||
cff01p.via.novonet||||
cgui-nt1.via.novonet||||
chapman.via.novonet|DJKSHVSETDVHLI36XKSMOCFF4Q|2013-12-08 02:39:00|2013-12-10 03:59:00|
charles.via.novonet||||
cherwell.via.novonet|6C7NILB7FSHMOLKMGQX6K2TO3M|2013-12-08 02:47:00|2013-12-10 03:59:00|
cic2 vfarm.via1.novonet||||
cic4 vfarm.via.novonet||||
cic_ams500.via.novonet||||
cicsvr01.ecs.com|6K4K72EJIYPZ2TYTECRT4C5BZU|2013-12-08 02:03:00|2013-12-10 03:59:00|
ck200031900125.via.novonet||||
ck200042000333.via.novonet||||
ck200052201065.via.novonet||||
ck200052201066.via.novonet||||
ck200052700064.via.novonet||||
cleese.via.novonet|NGXR2PPFDXRUN5DBVLEG3ARBY4|2013-12-08 03:34:00|2013-12-10 03:59:00|
cmcsp51 cluster.via.novonet||||
cmcsp51a.ecs.com||||
cmcsp51b.ecs.com|RUSXZAFY3GNWBKD777OZVHZZAE|2013-12-08 03:18:00|2013-12-10 03:59:00|
cndl003a.via.novonet|WAXGDIUA7LFMEQ2MJQZN2HCVOQ|2013-12-08 03:05:00|2013-12-10 03:59:00|PROD
cndl003b.via.novonet|HMJYD64TXCPCSMWHDWSA3KCAGM|2013-12-08 02:28:00|2013-12-10 03:59:00|PROD
cndl003c.via.novonet|WW7QWWYFDY47NA3E4PERB6DHGA|2013-12-08 03:51:00|2013-12-10 03:59:00|PROD
cndl003d.via.novonet|HMBJI4WBS4Z3MRATRJ3DIJ4JPY|2013-12-08 03:41:00|2013-12-10 03:59:00|PROD
cndl003zc cluster.via.novonet||||
cndl014a.ecs.com|6PFB6PPQTGOW2OHKN2MM5DNDNI|2013-12-08 03:26:00|2013-12-10 03:59:00|PROD
cndl014b.ecs.com|3YBYZZA5V67MIU6ZKXUEDIQE6U|2013-12-08 03:48:00|2013-12-10 03:59:00|PROD
cndl014zc cluster.via.novonet||||
cndp305 cluster.via.novonet||||
cndp305a.via.novonet|BPXOGCTZHLALKTQFERMZ74QOEA|2013-12-08 02:03:00|2013-12-10 03:59:00|
cndp305b.via.novonet|M5J6IKSUBRBASEQCFBUF7GYHAE|2013-12-08 02:17:00|2013-12-10 03:59:00|
cndp306 cluster.via.novonet||||
cndp306a.via.novonet|V4BJ7E2FY27HPO3UTOQQ54ATV4|2013-12-08 03:09:00|2013-12-10 03:59:00|
cndp306b.via.novonet|Z3FNXMDEL73XWVVTWIG3KXCCGA|2013-12-08 02:32:00|2013-12-10 03:59:00|
cndp307 cluster.via.novonet||||
cndp307a.via.novonet|YYO5WYENP6XTWRXTXXJYHQWQTI|2013-12-08 03:32:00|2013-12-10 03:59:00|
cndp307b.via.novonet|NBE4JCMHGAPBHGFHCPLLD2KJMA|2013-12-08 02:07:00|2013-12-10 03:59:00|
cndp491zc clusters.via.novonet||||
colorado.via.novonet|4PAVSAFZQQM2AILVZESPA7UF2M|2013-12-08 02:20:00|2013-12-10 03:59:00|
con1.via.novonet||||
con2.via.novonet||||
conman1.via.novonet||||
conman18.via.novonet||||
conman30.via.novonet||||
conqueror cluster.via.novonet||||
cooper.via.novonet|K45QD5SYCLGDRC3ZMTZII33LXA|2013-12-08 05:29:00|2013-12-10 03:59:00|
core1.via.novonet||||
core2.via.novonet||||
cork.via.novonet|WUVZKEQGH475RKN6R627VLX2XU|2013-12-08 02:49:00|2013-12-10 03:59:00|
cppdmqb.via.novonet|23DBRIAQTZNSK2JSEW3FRS6IEM|2013-12-08 03:29:00|2013-12-10 03:59:00|
cppdmqc.via.novonet|3OVVAVVS47TEFW5UMAQD7N4RXY|2013-12-08 03:31:00|2013-12-10 03:59:00|
cpportd01.via.novonet|DYZCY2XPNUTFFMKSKOCVCA3AAA|2013-12-08 03:52:00|2013-12-10 03:59:00|
cprdmqb.via.novonet|RG3RXZ7BHF43F7BCKLJKXEPUZY|2013-12-08 02:46:00|2013-12-10 03:59:00|
cprdmqc.via.novonet|KZQJ6SFJ3IQ7NZVO7KPN66IL2A|2013-12-08 03:40:00|2013-12-10 03:59:00|
crewasp01.via.novonet|BWNM32HD5OK4IOXWFVKTPUGPEY|2013-12-08 03:31:00|2013-12-10 03:59:00|
csyswcc.via.novonet|Q33OAL5ZYTCYSLPVRY53HNG4KQ|2013-12-08 03:01:00|2013-12-10 03:59:00|
ctxact01.via.novonet|X75TJJKUSYPYDHXHOQ2K2NHVOE|2013-12-08 02:39:00|2013-12-10 03:59:00|
ctxact02.via.novonet|C7V7EFFRGDW6L5IJJL7LRMPZZA|2013-12-08 03:09:00|2013-12-10 03:59:00|PROD
ctxact03.via.novonet|GN6BI4OMZ7SGV2USFAF4QFVRJY|2013-12-08 02:35:00|2013-12-10 03:59:00|
ctxact16.via.novonet|BXFXLAGWZ6JO56HVGZT7QMTBJY|2013-12-08 03:41:00|2013-12-10 03:59:00|
ctxl003p.via.novonet|77V5YFUNUB3ZIMBFFESQRSPLLA|2013-12-08 03:41:00|2013-12-10 03:59:00|PROD
ctxl006z.via.novonet|LLLMHHMVUJYZZU7R5WEPN6LXNU|2013-12-08 03:55:00|2013-12-10 03:59:00|
ctxl007z.via.novonet|FEDUB7XSEZLOVEWHX6TWDRYHDE|2013-12-08 03:44:00|2013-12-10 03:59:00|
ctxl008z.via.novonet|7MOAJWIPMPF56EHWNRMCFDA6KY|2013-12-08 02:24:00|2013-12-10 03:59:00|
ctxl009z.via.novonet|EAPWK4VMIEFE5XH7EU4PLOVGLE|2013-12-08 03:55:00|2013-12-10 03:59:00|
ctxl315p.via.novonet|VWWKDPD6EV22LJNV43B56Z45I4|2013-12-08 02:56:00|2013-12-10 03:59:00|PROD
ctxl317p.via.novonet|I4Q23WSM4W7ZNDMHRTOUEMVZXY|2013-12-08 02:20:00|2013-12-10 03:59:00|
ctxl338p.via.novonet|HGC2INQM2PIZSNTVFH5662BVNY|2013-12-08 03:45:00|2013-12-10 03:59:00|no data
ctxl340p.via.novonet|LWDMOMWHEW7LBUMC26HJC7OHRM|2013-12-08 03:52:00|2013-12-10 03:59:00|no data
ctxl341p.via.novonet|33IDYX6UKX4LJFYSB34X5RD5EY|2013-12-08 02:03:00|2013-12-10 03:59:00|no data
ctxl342p.via.novonet|BSPBORD5FR7FWKT6GFXI5DJBDU|2013-12-08 02:58:00|2013-12-10 03:59:00|no data
ctxl343p.via.novonet|WEJ432ANPYB7EDS2DBIKN45B34|2013-12-08 03:37:00|2013-12-10 03:59:00|no data
ctxl351p.via.novonet|C3NFZ53DTUJMOZHPF7F4KTAFUQ|2013-12-08 02:30:00|2013-12-10 03:59:00|no data
ctxl352p.via.novonet|LQ53Q3JTLFS6JVLKXMZ3V46O6A|2013-12-08 02:13:00|2013-12-10 03:59:00|
ctxl379p.via.novonet|6ZEINLWPRS6IFO3S5M3JAVINXQ|2013-12-08 02:15:00|2013-12-10 03:59:00|
ctxl380p.via.novonet|FXARZHESFHWTLBXWGWPFZBTTZU|2013-12-08 02:08:00|2013-12-10 03:59:00|
ctxl381p.via.novonet|ANNJWJARN4P3LZNNW727RBRYG4|2013-12-08 03:09:00|2013-12-10 03:59:00|no data
ctxl389p.via.novonet|D5PL35V5EY6EDUTJDCQ26LFO5Q|2013-12-08 02:28:00|2013-12-10 03:59:00|
ctxl432a.via.novonet|W2DDDHCUVUCNUUWPPKGWVRDOXI|2013-12-08 02:57:00|2013-12-10 03:59:00|PROD
ctxl433a.via.novonet|WDDIWEF5XZSRQRSKO2UDAFY2YU|2013-12-08 03:33:00|2013-12-10 03:59:00|PROD
ctxl434a.via.novonet|XFANXDOABIDYUHGDWZVXVOJP6A|2013-12-08 02:24:00|2013-12-10 03:59:00|
damselfly cluster.via.novonet||||
data0702.via.novonet|FPDWKL3BPLRFB4D2AGD6REHXFI|2013-12-08 02:40:00|2013-12-10 03:59:00|PROD
datasink0.via.novonet|N55A54ZQR223ARLJLND6IQQGMQ|2013-12-08 03:39:00|2013-12-10 03:59:00|
datasink1.via.novonet|2SZZLAC2V2BG4ZIEFHZHNOEEDY|2013-12-08 02:14:00|2013-12-10 03:59:00|
datg (dsg).via.novonet||||
datl001w.via.novonet|DSD2APIJ6PFDSPJFP4E7INDVYE|2013-12-08 03:22:00|2013-12-10 03:59:00|
datl002w.via.novonet|LIWNQXN37I5M2Z4AWJK3UGNHUY|2013-12-08 03:19:00|2013-12-10 03:59:00|PROD
datl003w.via.novonet|YMWGRAWMUQBKVPNIPD466YUZSU|2013-12-08 03:16:00|2013-12-10 03:59:00|
datl004w.via.novonet|ALIO66OAQBS26HC3DRBEWKA4GE|2013-12-08 02:10:00|2013-12-10 03:59:00|PROD
datl005w.via.novonet|XQFHTFI4OAMLEIOL6URHD6UUGU|2013-12-08 03:33:00|2013-12-10 03:59:00|
datl010n.via.novonet|I75KQ37SV2U2PTPL4GDK6N2NC4|2013-12-08 03:46:00|2013-12-10 03:59:00|
datl015w.via.novonet|6UFFT7BSIB3QVWE3QZWB6XV56U|2013-12-08 03:17:00|2013-12-10 03:59:00|PROD
datl024w.via.novonet|Y36UW6P2R4X7CP32BT5PXQZ7B4|2013-12-08 03:15:00|2013-12-10 03:59:00|PROD
datl029iv.via.novonet||||
datl030iv.via.novonet||||
datl031w.via.novonet|OCYJF6334GCISCXV4WB6FZWWN4|2013-12-08 04:02:00|2013-12-10 03:59:00|PROD
datl036w.via.novonet|BVWKSNYSC3T2P7BOLLEUWPLHJM|2013-08-25 02:40:00|2013-10-24 05:14:00|
datl042f.via.novonet|WPEPADKRKUIP42VRHQO2UN255Q|2013-12-08 02:26:00|2013-12-10 03:59:00|
datl045w.via.novonet|4TUVNMWZMQ2CCKL5LIKJB7XVB4|2013-12-08 02:40:00|2013-12-10 03:59:00|
datl047f.via.novonet|5ILDHIO54UGTFCWZ5PAFHHHEYA|2013-12-08 02:17:00|2013-12-10 03:59:00|
datl048s.via.novonet|TBS5OY2VO7MSV2ZPTULBQZ6IXE|2013-12-08 02:11:00|2013-12-10 03:59:00|PROD
datl049s.via.novonet|GLICJNRUMEAWQ2EXIEKHYVJ2WA|2013-12-08 03:20:00|2013-12-10 03:59:00|
datl050s.via.novonet|76LDDG6AEJZJQPETJGZQDWT3PQ|2013-12-08 02:18:00|2013-12-10 03:59:00|PROD
datl052s.via.novonet|MRNGCXAHEN4ZNCQKDGYYQM52SQ|2013-12-08 02:30:00|2013-12-10 03:59:00|
datl053s.via.novonet|NA34PAY6XNRWBFNSBOPDY5RD4U|2013-12-08 03:05:00|2013-12-10 03:59:00|
datl054s.via.novonet|O7GSENE7C5MWK7YLST2I527T6I|2013-12-08 02:28:00|2013-12-10 03:59:00|
datl055s.via.novonet|653TLUVXMZ44NOC6BZFKJGESHY|2013-12-08 03:57:00|2013-12-10 03:59:00|
datl056s.via.novonet|77COCL7G5BFKAG4VSUFBALB7KA|2013-12-08 03:42:00|2013-12-10 03:59:00|PROD
datl057w.via.novonet|VSBHG6ODW4N6K2CTZ2RKUSSFVI|2013-12-08 03:51:00|2013-12-10 03:59:00|
datl059w.via.novonet|FWWNQOU7Y3ZRM5RIQRE226LTOU|2013-12-08 03:06:00|2013-12-10 03:59:00|PROD
datl060w.via.novonet|E44N6HRTYZLBYJVS4QR6JS6O2M|2013-12-08 03:10:00|2013-12-10 03:59:00|PROD
datl061s.via.novonet|DCRGQHO42M3KZ7ABVITSVK5OPU|2013-12-08 03:11:00|2013-12-10 03:59:00|PROD
datl062s.via.novonet|G7RTXNGEQRLU2G4JZUT2QWBXWQ|2013-12-08 03:25:00|2013-12-10 03:59:00|PROD
datl064s.via.novonet|QVSGVH57PSQOIFFS4LYTPRG42I|2013-12-08 03:51:00|2013-12-10 03:59:00|
datl065s.via.novonet|RMW6APUXKLVJE2MVFXFYZFXPUE|2013-12-08 02:48:00|2013-12-10 03:59:00|
datl066s.via.novonet|3LXWIS7RX55MFZYRZQYMV6MMYU|2013-12-08 02:23:00|2013-12-10 03:59:00|
datl067s.via.novonet|6OLSU4D6GHZNZ2NLRTQBBQOO2Y|2013-12-08 02:30:00|2013-12-10 03:59:00|
datl068s.via.novonet|FUACGXQ7ZIF7R3KCDSNQBCXWH4|2013-12-08 02:43:00|2013-12-10 03:59:00|PROD
datl070s.via.novonet|C2BJSXPZFJZBZKWTMGYUVEQP4I|2013-12-08 02:03:00|2013-12-10 03:59:00|PROD
datl075s.via.novonet|MNDKHNY4GKMQ65V752Z7LCIBB4|2013-12-08 02:10:00|2013-12-10 03:59:00|PROD
datl076s-f.via.novonet||||
datl076s.via.novonet|JDVNROMHYUZT26AP3H4QP2IFLQ|2013-12-08 03:27:00|2013-12-10 03:59:00|PROD
datl077s-f.via.novonet||||
datl077s.via.novonet|VQC43HWPR423X3NHPYHUZLKWHY|2013-12-08 03:06:00|2013-12-10 03:59:00|PROD
datl078s-f.via.novonet||||
datl078s.via.novonet|ORWGBO6GCT7MYFN6MJE2EBKWTY|2013-12-08 03:06:00|2013-12-10 03:59:00|PROD
datl079w.via.novonet|PP72DCMW4LJLIYPFYKQ3WUA7CM|2013-12-08 03:18:00|2013-12-10 03:59:00|
datl080s-f.via.novonet||||
datl080s.via.novonet|JOSP6JDISETETV5R5GKPCQKORA|2013-12-08 03:37:00|2013-12-10 03:59:00|PROD
datl081w.via.novonet|G6TRWHTEIJFBLCH54IRUTCQNCY|2013-12-08 03:51:00|2013-12-10 03:59:00|
datl082s.via.novonet|B3RUJOHPMFHFPK5OU2GGMU3XQY|2013-12-08 02:15:00|2013-12-10 03:59:00|
datl083s.via.novonet|LS44KJAAJMCHALUV7GKKIK4JTQ|2013-12-08 03:07:00|2013-12-10 03:59:00|
datl084s.via.novonet|33QZUPG67LPAF6OLZ7KUPG6K44|2013-12-08 02:31:00|2013-12-10 03:59:00|
